age,monthly_income,tenure_months,num_logins_last_month,avg_session_time,support_tickets,account_balance,last_payment_amount,gender_Female,gender_Male,gender_Other,subscription_type_Basic,subscription_type_Enterprise,subscription_type_Premium,region_East,region_North,region_South,region_West,payment_method_Credit Card,payment_method_Debit Card,payment_method_PayPal,payment_method_Transfer,is_active_No,is_active_Yes,preferred_device_Desktop,preferred_device_Mobile,preferred_device_Tablet,churn
-1.5617997760445415,0.9387413887962123,1.265519800969678,-1.3792502951682624,1.0781955377455206,0.7533192753022233,1.4321829072103849,-0.6376286080878033,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1
1.6364816856646938,-0.16829755761751508,-1.26962265220424,-1.3792502951682624,0.1893385910048934,1.4917951848230775,-1.782553016065528,-0.3907554099328453,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.8940234891964784,-1.0947486906990807,1.3529385062515373,1.4198979261246079,1.4791199866335667,0.014843365781369173,-0.507812130513894,-0.5678441717922789,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.0477902554127,1.121271092332754,-0.5994125783766524,-1.179311136504486,-1.5054350150653422,-0.7236325437394849,-1.1966546631536195,1.7942731010326058,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.933565917494513,0.0,-1.0656456732132351,-0.7794328191769331,0.5847294005470401,-1.462108453260339,-1.3390592994267045,0.11071883699846267,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.24821988998539124,1.3843076699302386,1.4694967799606828,0.2202629741419492,0.2982397284583557,-0.7236325437394849,1.8141696178739164,-0.7104353357048636,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.9906780864536066,0.9586298473007645,-1.357041357486099,0.020323815478172746,-0.20388630286346512,0.014843365781369173,0.2168959215861936,-0.7342701297587221,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.4766685658217652,0.16694790782157404,1.0615428219786731,-0.7794328191769331,-0.8411677157831047,-0.7236325437394849,1.558812527556847,-0.37542177398001675,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.9906780864536066,-0.38422263351111563,-0.045760778258210566,0.6201412914695021,-1.5677503837899003,-1.462108453260339,-1.420205123555294,-0.6373134515814446,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-0.4195563968626717,1.182472108185723,1.0032636851241004,1.2199587674608314,-0.008483530994399352,0.7533192753022233,-0.20465820676267144,0.292307302213601,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.037340954810076175,-0.026933353899427262,1.265519800969678,1.020019608797055,-1.7772203607803303,2.230271094343932,-0.8373868120850558,0.3390733224721256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5908929037399522,0.501947358586697,1.5860550536698286,-0.37955450184938017,-0.47916618422623425,0.7533192753022233,1.163780386958147,-1.8091701021592124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.6364816856646938,0.6047226196259502,-1.4444600627679585,0.2202629741419492,-1.6231931570306697,-0.7236325437394849,1.1426605620419859,1.4328395391755104,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.09445312376916966,-1.43728847524544,1.3529385062515373,-0.5794936605131566,0.9041777931679783,-0.7236325437394849,0.025188273745239426,-0.23945935976990496,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.1224721650328524,-0.9849469883510658,-1.211343515349667,0.2202629741419492,0.40233210470989766,1.4917951848230775,-1.782553016065528,-0.2605175932672497,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
-0.819341579576326,0.0,-1.561018336477104,0.8200804501332786,-1.0404754666849463,0.7533192753022233,1.8141696178739164,-0.42769215304948754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
1.5793695167056003,0.3648536388023357,1.5860550536698286,-0.37955450184938017,0.2547573808549168,2.230271094343932,-1.216156414336314,1.5754720096184527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.5908929037399522,-1.8887526815838096,-1.2987622206315264,-0.37955450184938017,1.0827251417161756,0.7533192753022233,-0.2334134853755708,0.7524809819102438,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
-1.618911945003635,-0.5339678042240223,-0.9490873995040894,1.2199587674608314,-0.6279476493854517,0.014843365781369173,0.6433698230440636,0.26811191956972846,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5513504754419175,0.8501980685321562,-1.26962265220424,0.020323815478172746,0.31442923674648343,-1.462108453260339,-0.9365208759155047,-0.7420345115239031,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.8575016841990984,-0.3662960309583611,1.020019608797055,0.10704012721077791,0.7533192753022233,-0.8352006013934689,-0.588895782857072,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1.6364816856646938,-0.8856292635218223,1.5860550536698286,0.020323815478172746,0.30639264817625383,0.014843365781369173,0.4090351781674659,-1.532613917005141,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-1.618911945003635,0.3645277623598615,-1.561018336477104,0.42020213280572566,-0.0802031890126842,-0.7236325437394849,-0.45108726100758934,-0.5479979457877256,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5908929037399522,-0.4930413335584492,-1.4735996311952448,0.8200804501332786,-0.6824884093184234,0.014843365781369173,1.158961016558496,-1.8091701021592124,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.3509208408692264,-0.5219343927462502,1.0032636851241004,-0.5794936605131566,0.8370427802776503,-1.462108453260339,-0.18709798948751433,-0.31162810001538893,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.7622294106172326,-1.2479641258271534,-0.8616686942222301,0.6201412914695021,1.1389698240770896,0.014843365781369173,1.4070512704724298,0.08282208886836252,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.6364816856646938,0.0,-0.6576917152312253,-0.9793719778407095,0.8963242198134561,1.4917951848230775,-1.782553016065528,-0.04648034616690036,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
-0.1339955520672043,0.7327902196042488,-1.3861809259133855,1.8197762434521607,-1.249539603938387,0.014843365781369173,-0.2058832706630767,-0.31502257436964654,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
-1.390463269167261,-1.0491585704532556,-1.561018336477104,1.020019608797055,-1.75282735229153,0.014843365781369173,-0.1470042726067968,0.5664816431728474,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.5908929037399522,-1.8887526815838096,0.6244492955693769,0.6201412914695021,-0.2709553241954488,-0.7236325437394849,-1.782553016065528,-0.3171560765130606,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0
1.6364816856646938,-0.9141831366559882,1.5860550536698286,1.8197762434521607,-0.3407694323814837,0.7533192753022233,1.011196807669182,0.9961723658738648,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.7797991512782915,-1.2262668549915827,-0.27887732567650186,0.2202629741419492,1.086351092404124,-1.462108453260339,-0.0066601715764150245,0.6309866098874897,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.07688338310811078,0.5410835667035042,1.5860550536698286,-1.5791894538320388,-0.7754950241999823,-1.462108453260339,-0.9296893655016472,-1.8091701021592124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.7226869823191979,-0.07683929086091974,0.8867054114149546,0.6201412914695021,0.06403960278498194,-0.7236325437394849,0.7651767211827656,-1.8091701021592124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1.5222573477465067,-0.22183024621472405,0.21649533758736716,1.2199587674608314,0.28220128762017727,-1.462108453260339,1.8141696178739164,-0.5467282697345595,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.618911945003635,0.08004807966872018,-0.8033895573676573,1.8197762434521607,-1.4450978385248094,-0.7236325437394849,-1.0495275721611317,-0.6876127458034413,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.933565917494513,0.9538139617699489,-0.22059818882192905,-1.179311136504486,0.3161337284924085,-1.462108453260339,-0.646031237192801,0.36041692419644755,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.6364816856646938,1.1852535428925315,0.7118680008512361,0.6201412914695021,1.8513087346145565,0.014843365781369173,0.23024963173674848,0.8861526121374722,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.6364816856646938,-0.5714656559826777,-1.357041357486099,-1.5791894538320388,1.36129452942,0.014843365781369173,0.28564728694638664,0.5685401590778769,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.7051172416581392,-0.715440249612428,0.4787514534329449,0.8200804501332786,0.43575496123321156,0.7533192753022233,1.8141696178739164,0.37348257796514633,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.9511356581555719,-1.8887526815838096,1.4694967799606828,-0.9793719778407095,-0.770416168991985,-1.462108453260339,0.5988482530645505,-0.4737015338533677,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.2657896306464501,0.9644455234318078,0.6827284324239498,1.020019608797055,-0.974510546025869,0.014843365781369173,0.44763036017360885,0.15391074096104274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-1.5046876070854478,-0.6795538011492078,1.4403572115333965,-0.37955450184938017,-0.4002489454222218,0.014843365781369173,0.5155187916449658,-0.31497950590911455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
1.1795843339919458,1.428487090869242,-1.4444600627679585,1.4198979261246079,0.2006089439907433,0.7533192753022233,-1.4491609274193156,0.23960788573647387,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-1.5046876070854478,0.8930946419161185,-1.0947852416405215,-1.3792502951682624,0.7755931883377514,-0.7236325437394849,-0.25338435747307486,-1.4326673855151366,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.4651451787874132,-1.4419841235758897,-1.3861809259133855,1.6198370847883843,1.1168319226927854,0.014843365781369173,1.2872323708280395,-0.45448318855803854,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
-0.933565917494513,-1.8887526815838096,-0.9490873995040894,1.8197762434521607,1.4399557443872106,-1.462108453260339,0.7233452964038373,-1.6037331719483217,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.819341579576326,1.1784293798656813,1.5860550536698286,0.42020213280572566,1.8513087346145565,0.7533192753022233,1.251723845999718,-0.08218280890311161,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.5046876070854478,1.6560354990400699,0.8575658429876682,-0.5794936605131566,-0.9096508322492546,1.4917951848230775,0.998248591664104,1.1643772638967216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
-0.8764537485354196,-1.2236564076408232,0.6827284324239498,-1.5791894538320388,0.5553405195735901,-0.7236325437394849,-1.782553016065528,0.5227341315700382,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.3800139685646371,1.6466346973621888,-1.561018336477104,1.8197762434521607,-1.5938698888863185,0.014843365781369173,-0.9106256564399371,-0.36811857652215063,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.1795843339919458,-1.1106827423339891,-0.45371473624022035,-1.5791894538320388,-1.7772203607803303,1.4917951848230775,0.4177990394308573,-1.8091701021592124,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.6655748133601045,-0.9847801587572239,-0.6285521468039388,0.2202629741419492,1.0470856182581347,0.014843365781369173,0.8084736367503451,1.7942731010326058,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
